,Buy & Hold,SMA 20/60 crossover,RSI reversion (30/60)
2026-02-18,23943.045265298224,16029.739451081043,11421.083052885162
2026-02-19,24138.56758601015,16029.739451081043,11514.349245167738
2026-02-20,24504.68964318981,16029.739451081043,11688.993296340397
2026-02-21,24488.809511453986,16029.739451081043,11681.418307384902
2026-02-22,24369.013227286287,16029.739451081043,11624.274226682295
2026-02-23,23292.788455395304,16029.739451081043,11110.903752411248
2026-02-24,23077.401559730723,16029.739451081043,11008.161950078627
2026-02-25,24493.172224596474,16029.739451081043,11683.49936719096
2026-02-26,24312.01335334705,16029.739451081043,11597.084690553927
2026-02-27,23730.889875569905,16029.739451081043,11319.882712687993
2026-02-28,24127.590553024886,16029.739451081043,11509.11308560617
2026-03-01,23696.438491770074,16029.739451081043,11303.449042229417
2026-03-02,24796.51588440127,16029.739451081043,11828.197466108979
2026-03-03,24619.247789529953,16029.739451081043,11743.6387305046
2026-03-04,26178.71779529371,16029.739451081043,12487.522236422923
2026-03-05,25538.8832224851,16029.739451081043,12182.314452067034
2026-03-06,24538.557410532925,16029.739451081043,11705.148575644076
2026-03-07,24231.939013943225,16029.739451081043,11558.888393023577
2026-03-08,23766.591351409734,16029.739451081043,11336.912690126503
2026-03-09,24653.169595433876,16029.739451081043,11759.819786767064
2026-03-10,25199.48863748059,16029.739451081043,12020.41968471035
2026-03-11,25287.113965114517,16029.739451081043,12062.217882615185
2026-03-12,25413.01660665341,16029.739451081043,12122.274759660704
2026-03-13,25553.034120275097,16029.739451081043,12189.064578341351
2026-03-14,25654.608601738673,16029.739451081043,12237.516668541031
2026-03-15,26232.20516278049,16029.739451081043,12513.036270230146
2026-03-16,26977.731955386167,16029.739451081043,12868.660349045273
2026-03-17,26626.369630448266,16029.739451081043,12849.363792851878
2026-03-18,25667.069893860767,16029.739451081043,12849.363792851878
2026-03-19,25192.77704822836,16029.739451081043,12849.363792851878
2026-03-20,25401.989137678058,16029.739451081043,12849.363792851878
2026-03-21,24828.240122165706,16029.739451081043,12849.363792851878
2026-03-22,24446.684652019565,16029.739451081043,12849.363792851878
2026-03-23,25544.550066228396,16029.739451081043,12849.363792851878
2026-03-24,25418.564565562934,16029.739451081043,12849.363792851878
2026-03-25,25699.489427774257,16029.739451081043,12849.363792851878
2026-03-26,24793.003377948815,16029.739451081043,12849.363792851878
2026-03-27,23923.692255387876,16029.739451081043,12849.363792851878
2026-03-28,23912.79447895846,16029.739451081043,12849.363792851878
2026-03-29,23780.904364882146,16029.739451081043,12849.363792851878
2026-03-30,24064.224936622584,16196.39540177332,12849.363792851878
2026-03-31,24599.96683103401,16556.97578938336,12849.363792851878
2026-04-01,24538.52138482572,16515.620011457875,12849.363792851878
2026-04-02,24101.915031500117,16221.7626712771,12849.363792851878
2026-04-03,24124.36264965935,16236.87101158278,12849.363792851878
2026-04-04,24245.452256715696,16318.370214656852,12849.363792851878
2026-04-05,24870.05155794745,16738.75596475118,12849.363792851878
2026-04-06,24805.017951301576,16694.98518009412,12849.363792851878
2026-04-07,25911.208906445405,16669.951049816573,12849.363792851878
2026-04-08,25603.444892366595,16669.951049816573,12849.363792851878
2026-04-09,25862.123880379037,16669.951049816573,12849.363792851878
2026-04-10,26285.328670624498,16669.951049816573,12849.363792851878
2026-04-11,26314.31495464138,16663.311651038985,12849.363792851878
2026-04-12,25484.93832851682,16138.116097933273,12849.363792851878
2026-04-13,26809.6071850034,16976.951158929907,12849.363792851878
2026-04-14,26706.41514928633,16911.60569757085,12849.363792851878
2026-04-15,26950.827957245718,17066.377987769287,12849.363792851878
2026-04-16,27074.864467151405,17144.923031568767,12849.363792851878
2026-04-17,27765.733056786157,17582.409572215613,12849.363792851878
2026-04-18,27268.49183566437,17267.53588283484,12849.363792851878
2026-04-19,26587.616777208194,16836.377659106372,12849.363792851878
2026-04-20,27322.245793384463,17301.575110210157,12849.363792851878
2026-04-21,27500.637890320562,17414.540357926184,12849.363792851878
2026-04-22,28164.26023759642,17834.77345197833,12849.363792851878
2026-04-23,28192.810610556124,17852.8527279618,12849.363792851878
2026-04-24,27897.273721502585,17665.706556945515,12849.363792851878
2026-04-25,27964.955217628005,17708.56527718545,12849.363792851878
2026-04-26,28336.938657369865,17944.12056320101,12849.363792851878
2026-04-27,27873.56520359119,17650.693343665112,12849.363792851878
2026-04-28,27503.022792137515,17416.050576311176,12849.363792851878
2026-04-29,27300.280919701774,17287.666044510315,12849.363792851878
2026-04-30,27504.391769011294,17416.917469039723,12849.363792851878
2026-05-01,28183.317836707694,17846.841511278337,12849.363792851878
2026-05-02,28347.494189580833,17950.804762397423,12849.363792851878
2026-05-03,28304.882983099145,17923.821585573132,12849.363792851878
2026-05-04,28770.493633295227,18218.665490331205,12849.363792851878
2026-05-05,29146.785747618767,18456.94920714503,12849.363792851878
2026-05-06,29341.861349561354,18580.479139666037,12849.363792851878
2026-05-07,28822.727306171288,18251.742010518505,12849.363792851878
2026-05-08,28890.156622346272,18294.441039992656,12849.363792851878
2026-05-09,29064.96416141551,18405.136397537888,12849.363792851878
2026-05-10,29616.75911095734,18754.55576215118,12849.363792851878
2026-05-11,29449.44852155739,18648.607782943054,12849.363792851878
2026-05-12,29002.304648874422,18365.457804833724,12849.363792851878
2026-05-13,28573.288912056847,18093.78731148765,12849.363792851878
2026-05-14,29213.24236969923,18499.032286522583,12849.363792851878
2026-05-15,28501.093394818683,18048.07012654017,12849.363792851878
2026-05-16,28153.38767916205,17827.88849867636,12849.363792851878
2026-05-17,27904.673401762422,17670.392340272967,12849.363792851878
2026-05-18,27740.46822832352,17566.41083878065,12849.363792851878
2026-05-19,27680.12156618497,17528.196838528394,12849.363792851878
2026-05-20,27938.739310495162,17691.96428143381,12849.363792851878
2026-05-21,27961.539980585003,17706.402607957396,12849.363792851878
2026-05-22,27213.63909387453,17232.800859980034,12849.363792851878
2026-05-23,27650.45439630192,17509.410360582162,12849.363792851878
2026-05-24,27782.56426719218,17593.06779018341,12849.363792851878
2026-05-25,27855.80092736856,17639.44426986391,12849.363792851878
2026-05-26,27354.323083079504,17321.887775617957,12849.363792851878
2026-05-27,26820.88683392918,16984.09389875379,12849.363792851878
2026-05-28,26521.22860397142,16794.33792436525,12849.363792851878
2026-05-29,26464.76551306954,16758.583161906077,12849.363792851878
2026-05-30,26617.370408788538,16855.218888172305,12849.363792851878
2026-05-31,26541.720026229443,16807.313939733576,12849.363792851878
2026-06-01,25725.561232078275,16290.488464051632,12849.363792851878
2026-06-02,24051.06114321,15230.125810165291,12849.363792851878
2026-06-03,23107.879308025877,15207.290514388797,12326.954798142788
2026-06-04,23015.379702207156,15207.290514388797,12277.610656926965
2026-06-05,21996.02511170947,15207.290514388797,11733.833454664185
2026-06-06,21934.11493387824,15207.290514388797,11700.807318708667
2026-06-07,22815.804489434704,15207.290514388797,12171.146770999481
2026-06-08,22727.174044569765,15207.290514388797,12123.866643168369
2026-06-09,22238.66905744511,15207.290514388797,11863.272461647719
2026-06-10,22159.769156096154,15207.290514388797,11821.18311608113
2026-06-11,22921.712863475004,15207.290514388797,12227.643852455421
2026-06-12,22905.148243302297,15207.290514388797,12218.807415264646
2026-06-13,23221.45395255933,15207.290514388797,12387.541470364707
2026-06-14,23685.623574467227,15207.290514388797,12635.153891723614
2026-06-15,23895.397664949327,15207.290514388797,12747.058393937981
2026-06-16,23659.886809240208,15207.290514388797,12621.424551294971
2026-06-17,23239.967563491813,15207.290514388797,12397.417601448524
2026-06-18,22681.068344489224,15207.290514388797,12099.271444567337
2026-06-19,22892.14296300141,15207.290514388797,12211.86971664379
2026-06-20,23163.812821031854,15207.290514388797,12356.792667612986
2026-06-21,22808.59214285233,15207.290514388797,12167.299327055172
2026-06-22,23063.66135500286,15207.290514388797,12303.366622831874
2026-06-23,22600.5725043111,15207.290514388797,12056.330741524562
2026-06-24,22003.777843899916,15207.290514388797,11737.96916863429
2026-06-25,21541.211365962627,15207.290514388797,11491.211948351915
2026-06-26,21650.46652820224,15207.290514388797,11549.494382167626
2026-06-27,21625.871777893608,15207.290514388797,11536.374252393503
2026-06-28,21463.039183899204,15207.290514388797,11449.510806420069
2026-06-29,21709.166815521534,15207.290514388797,11580.80819416991
2026-06-30,21119.966374189094,15207.290514388797,11266.497776042179
2026-07-01,21624.070492533378,15207.290514388797,11535.413352307512
2026-07-02,22177.425355197163,15207.290514388797,11830.601858724018
2026-07-03,22546.06200673971,15207.290514388797,12027.251983122294
2026-07-04,22748.07615988992,15207.290514388797,12135.016927766212
2026-07-05,22930.362635774847,15207.290514388797,12232.258094668352
2026-07-06,23071.59061315861,15207.290514388797,12307.596505010408
2026-07-07,22827.32551059876,15207.290514388797,12177.29268794948
2026-07-08,22440.413017791285,15207.290514388797,11970.893271278737
2026-07-09,22779.054665515217,15207.290514388797,12151.54248744509
2026-07-10,23101.693694098834,15207.290514388797,12323.655067247493
